Timestamp, COUNTER, INTERPOLATED, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1649066939.6803, 26, 0, 4133.077, 4136.41, 4120.897, 4135.769, 4136.538, 4136.41, 4133.462, 4137.308, 4140.385, 4143.205, 4183.333, 4891.795, 4139.615, 4144.231, 0, 0, []
1649066939.6881, 27, 0, 4138.205, 4137.821, 4122.692, 4127.821, 4135.256, 4134.103, 4135.897, 4137.436, 4137.564, 4136.795, 4186.795, 4891.41, 4139.359, 4142.308, 0, 0, []
1649066939.696, 28, 0, 4134.744, 4133.59, 4126.154, 4125.513, 4135.641, 4132.692, 4139.615, 4135.513, 4135.256, 4136.923, 4182.436, 4895.256, 4138.462, 4135.769, 0, 0, []
1649066939.7039, 29, 0, 4130.769, 4131.667, 4127.051, 4133.205, 4134.872, 4127.949, 4130.385, 4136.154, 4137.436, 4139.359, 4182.308, 4900.897, 4140, 4139.744, 0, 0, []
1649066939.7119, 30, 0, 4132.051, 4131.667, 4134.359, 4133.333, 4132.051, 4124.103, 4122.308, 4137.564, 4136.923, 4136.41, 4191.026, 4906.667, 4133.462, 4140.897, 0, 0, []
1649066939.7198, 31, 0, 4132.436, 4130.897, 4141.026, 4129.872, 4131.538, 4126.538, 4120.769, 4133.846, 4136.282, 4137.179, 4192.308, 4909.744, 4129.103, 4137.308, 0, 0, []
1649066939.7278, 32, 0, 4130.513, 4128.333, 4145.128, 4135.128, 4135, 4125.385, 4121.667, 4131.282, 4136.667, 4138.718, 4188.59, 4910.128, 4131.538, 4138.846, 0, 0, []
1649066939.7356, 33, 0, 4131.026, 4130.641, 4146.282, 4138.846, 4135.513, 4121.41, 4123.205, 4134.872, 4135.513, 4138.205, 4195.256, 4910.769, 4133.462, 4140, 0, 0, []
1649066939.7436, 34, 0, 4134.231, 4133.718, 4141.667, 4135.256, 4133.59, 4123.718, 4121.923, 4136.795, 4136.026, 4141.026, 4204.615, 4910, 4136.154, 4140.641, 0, 0, []
1649066939.7515, 35, 0, 4137.949, 4132.949, 4142.564, 4135.897, 4135.385, 4127.179, 4123.462, 4134.872, 4138.333, 4140.641, 4200.385, 4908.205, 4135.769, 4141.282, 0, 0, []
1649066939.7595, 36, 0, 4140.128, 4135.256, 4142.436, 4137.436, 4136.538, 4129.103, 4130.385, 4134.103, 4138.59, 4138.077, 4196.026, 4906.923, 4138.462, 4145.513, 0, 0, []
1649066939.7674, 37, 0, 4135.256, 4131.026, 4135.385, 4135.897, 4134.744, 4130.128, 4127.179, 4134.103, 4135.897, 4143.846, 4201.538, 4906.282, 4140.128, 4145.256, 0, 0, []
1649066939.7753, 38, 0, 4132.692, 4126.795, 4135.256, 4135.897, 4135.641, 4129.487, 4123.59, 4134.231, 4134.359, 4151.026, 4199.103, 4906.282, 4136.923, 4138.333, 0, 0, []
1649066939.7832, 39, 0, 4133.718, 4130.256, 4136.282, 4136.026, 4136.538, 4129.231, 4126.923, 4135.769, 4135.897, 4149.103, 4185.385, 4903.333, 4135.256, 4137.308, 0, 0, []
1649066939.7912, 40, 0, 4129.872, 4127.949, 4135.641, 4136.41, 4133.59, 4129.487, 4124.872, 4135.256, 4138.205, 4142.051, 4185.128, 4903.333, 4131.026, 4136.667, 0, 0, []
1649066939.7991, 41, 0, 4129.359, 4128.333, 4135.128, 4136.154, 4132.308, 4131.026, 4125, 4133.846, 4137.051, 4138.974, 4194.615, 4904.744, 4130.513, 4138.846, 0, 0, []
1649066939.8069, 42, 0, 4132.564, 4128.974, 4136.026, 4135.769, 4134.615, 4130, 4132.436, 4134.487, 4135.641, 4138.205, 4196.026, 4902.692, 4133.718, 4141.026, 0, 0, []
1649066939.8147, 43, 0, 4131.923, 4126.923, 4139.103, 4136.154, 4135, 4128.077, 4135.513, 4134.744, 4136.538, 4138.205, 4190.513, 4901.538, 4133.462, 4136.282, 0, 0, []
1649066939.8225, 44, 0, 4132.308, 4133.462, 4138.718, 4135.513, 4133.846, 4130, 4128.718, 4134.103, 4137.821, 4138.59, 4189.231, 4902.051, 4136.154, 4137.308, 0, 0, []
1649066939.8304, 45, 0, 4131.41, 4134.231, 4136.154, 4134.744, 4133.718, 4130.256, 4126.795, 4134.487, 4137.949, 4137.564, 4186.923, 4902.692, 4136.282, 4140.256, 0, 0, []
1649066939.8382, 46, 0, 4131.923, 4128.974, 4131.154, 4136.41, 4134.487, 4132.179, 4129.744, 4136.282, 4137.308, 4137.179, 4184.231, 4902.564, 4135.256, 4140.641, 0, 0, []
1649066939.8461, 47, 0, 4133.846, 4127.949, 4131.538, 4136.923, 4135.513, 4133.718, 4129.744, 4137.564, 4135.897, 4135.897, 4185.256, 4899.744, 4135, 4139.103, 0, 0, []
1649066939.8538, 48, 0, 4132.564, 4127.692, 4134.103, 4135.256, 4136.282, 4130.897, 4130.385, 4137.436, 4134.872, 4136.923, 4185.385, 4897.821, 4131.538, 4139.231, 0, 0, []
1649066939.8617, 49, 0, 4134.744, 4129.615, 4130.641, 4135.128, 4135.128, 4129.872, 4131.538, 4137.179, 4136.282, 4139.487, 4186.41, 4897.179, 4132.949, 4142.692, 0, 0, []
1649066939.8695, 50, 0, 4134.487, 4130, 4133.462, 4134.487, 4135.513, 4129.103, 4136.667, 4137.436, 4137.692, 4143.333, 4189.487, 4897.051, 4133.846, 4140, 0, 0, []
1649066939.8774, 51, 0, 4131.795, 4131.026, 4134.615, 4133.205, 4136.026, 4130.769, 4136.538, 4137.308, 4137.692, 4151.795, 4186.923, 4897.949, 4135.128, 4140, 0, 0, []
1649066939.8852, 52, 0, 4132.564, 4133.333, 4130.256, 4132.692, 4133.718, 4132.564, 4126.923, 4137.436, 4137.051, 4152.692, 4186.154, 4902.308, 4137.051, 4141.282, 0, 0, []
1649066939.893, 53, 0, 4132.564, 4133.462, 4134.359, 4133.462, 4134.231, 4131.282, 4123.846, 4137.179, 4135.897, 4140.897, 4194.359, 4904.359, 4133.718, 4139.487, 0, 0, []
1649066939.9008, 54, 0, 4132.949, 4131.41, 4136.923, 4135.513, 4137.308, 4130.641, 4129.231, 4137.179, 4136.154, 4135, 4202.692, 4903.205, 4135, 4141.282, 0, 0, []
1649066939.9087, 55, 0, 4133.333, 4129.231, 4136.538, 4137.051, 4129.487, 4128.974, 4127.821, 4137.821, 4136.923, 4140.128, 4200.128, 4906.026, 4137.821, 4141.923, 0, 0, []
1649066939.9165, 56, 0, 4133.59, 4131.795, 4141.026, 4136.923, 4125.513, 4127.692, 4120.385, 4136.795, 4137.436, 4140.256, 4197.692, 4909.359, 4138.077, 4143.333, 0, 0, []
1649066939.9245, 57, 0, 4133.718, 4130.256, 4141.795, 4134.103, 4130, 4126.41, 4121.154, 4135.513, 4137.179, 4134.103, 4200.256, 4909.103, 4137.821, 4144.744, 0, 0, []
1649066939.9323, 58, 0, 4133.205, 4126.154, 4140.256, 4134.359, 4126.923, 4126.41, 4125, 4135.897, 4135.769, 4139.615, 4199.359, 4908.974, 4135.256, 4141.923, 0, 0, []
1649066939.9403, 59, 0, 4134.615, 4130.256, 4141.538, 4134.872, 4127.051, 4129.487, 4125.128, 4136.41, 4135.769, 4150.128, 4197.179, 4908.333, 4138.205, 4142.692, 0, 0, []
1649066939.9482, 60, 0, 4135.513, 4129.615, 4143.718, 4133.718, 4128.59, 4127.821, 4123.974, 4135.513, 4137.436, 4143.974, 4198.462, 4908.205, 4138.846, 4143.077, 0, 0, []
1649066939.9562, 61, 0, 4134.487, 4127.949, 4141.923, 4134.615, 4125, 4126.41, 4125.256, 4134.872, 4136.667, 4134.487, 4198.333, 4908.333, 4134.359, 4141.41, 0, 0, []
1649066939.9641, 62, 0, 4132.308, 4131.795, 4139.103, 4136.795, 4126.538, 4127.821, 4127.949, 4135, 4135.897, 4138.59, 4197.564, 4907.692, 4136.41, 4143.718, 0, 0, []
1649066939.9718, 63, 0, 4131.41, 4130, 4141.154, 4137.308, 4128.205, 4127.949, 4127.821, 4135.641, 4137.308, 4143.205, 4199.744, 4907.051, 4138.846, 4141.923, 0, 0, []
1649066939.9797, 64, 0, 4135.256, 4128.974, 4141.538, 4135.641, 4126.026, 4128.718, 4123.333, 4136.923, 4138.59, 4141.026, 4199.103, 4906.282, 4139.103, 4139.231, 0, 0, []
1649066939.9875, 65, 0, 4133.333, 4128.718, 4141.923, 4135.641, 4132.051, 4127.051, 4120.897, 4135.385, 4137.308, 4140.769, 4198.59, 4906.923, 4135.256, 4140.385, 0, 0, []
1649066939.9955, 66, 0, 4128.974, 4127.436, 4141.538, 4136.538, 4140.256, 4124.231, 4125.256, 4133.077, 4135.897, 4141.538, 4199.872, 4907.692, 4131.154, 4140.897, 0, 0, []
1649066940.0034, 67, 0, 4132.051, 4131.538, 4138.718, 4135.641, 4134.359, 4125.769, 4126.282, 4134.103, 4136.41, 4141.41, 4192.821, 4905.769, 4134.744, 4140.513, 0, 0, []
1649066940.0113, 68, 0, 4132.949, 4133.077, 4142.308, 4136.282, 4130.897, 4128.718, 4125.769, 4136.026, 4136.282, 4141.795, 4192.436, 4906.41, 4135.385, 4139.359, 0, 0, []
1649066940.0192, 69, 0, 4134.103, 4131.667, 4142.564, 4136.923, 4131.538, 4130, 4128.718, 4135.128, 4135.897, 4139.615, 4198.59, 4908.333, 4136.154, 4142.436, 0, 0, []
1649066940.0272, 70, 0, 4134.487, 4129.872, 4140.385, 4136.154, 4128.974, 4127.949, 4130, 4133.974, 4135.256, 4136.538, 4193.846, 4908.205, 4136.667, 4142.179, 0, 0, []
1649066940.0351, 71, 0, 4133.077, 4129.487, 4141.923, 4135.641, 4131.026, 4128.077, 4130.256, 4134.615, 4135.769, 4135.897, 4185.641, 4908.205, 4133.59, 4140.128, 0, 0, []
1649066940.0431, 72, 0, 4133.974, 4130, 4140.385, 4137.436, 4133.59, 4129.487, 4126.538, 4134.615, 4136.282, 4137.436, 4186.282, 4907.949, 4134.103, 4144.231, 0, 0, []
1649066940.0509, 73, 0, 4133.718, 4127.436, 4141.154, 4137.179, 4135.385, 4128.333, 4126.538, 4134.359, 4136.154, 4138.846, 4189.615, 4906.41, 4134.231, 4141.667, 0, 0, []
1649066940.0589, 74, 0, 4132.949, 4130, 4142.051, 4135.385, 4136.026, 4129.359, 4130.641, 4134.487, 4137.949, 4138.59, 4188.077, 4905.769, 4135.128, 4137.949, 0, 0, []
1649066940.0668, 75, 0, 4132.564, 4132.436, 4142.436, 4136.154, 4135.897, 4127.821, 4128.974, 4134.487, 4139.359, 4138.077, 4187.308, 4907.308, 4133.462, 4138.974, 0, 0, []
1649066940.0748, 76, 0, 4133.718, 4129.872, 4142.821, 4136.923, 4135.385, 4127.436, 4127.821, 4134.359, 4136.538, 4136.667, 4193.205, 4907.564, 4131.026, 4138.333, 0, 0, []
1649066940.0827, 77, 0, 4133.077, 4128.462, 4140.128, 4135.513, 4133.846, 4131.154, 4129.744, 4134.359, 4135, 4136.154, 4202.692, 4905.769, 4136.154, 4139.744, 0, 0, []
1649066940.0906, 78, 0, 4129.615, 4129.615, 4142.179, 4135.897, 4134.615, 4129.359, 4128.205, 4134.744, 4139.231, 4139.231, 4197.564, 4907.436, 4135.128, 4139.359, 0, 0, []
1649066940.0985, 79, 0, 4132.308, 4132.949, 4141.923, 4137.308, 4134.487, 4128.333, 4125.385, 4134.231, 4140.128, 4140.641, 4182.821, 4907.949, 4130.513, 4139.103, 0, 0, []
1649066940.1065, 80, 0, 4136.41, 4131.026, 4135.641, 4135.641, 4134.487, 4130.385, 4132.308, 4134.231, 4136.026, 4137.436, 4183.333, 4905.641, 4130.513, 4141.026, 0, 0, []
1649066940.1144, 81, 0, 4133.333, 4128.333, 4137.564, 4135.128, 4136.026, 4130.256, 4136.282, 4136.282, 4134.615, 4136.41, 4194.103, 4905.897, 4131.795, 4138.333, 0, 0, []
1649066940.1222, 82, 0, 4131.667, 4130.641, 4139.231, 4136.667, 4136.154, 4129.487, 4130, 4136.795, 4136.795, 4139.231, 4194.872, 4906.026, 4136.282, 4138.333, 0, 0, []
1649066940.13, 83, 0, 4133.205, 4127.821, 4135.897, 4136.538, 4135.897, 4129.744, 4132.564, 4135.256, 4137.949, 4138.846, 4190.128, 4906.795, 4136.282, 4139.359, 0, 0, []
1649066940.1378, 84, 0, 4133.718, 4127.821, 4136.923, 4136.282, 4136.154, 4131.282, 4137.308, 4135.256, 4137.308, 4137.308, 4188.974, 4909.615, 4134.615, 4137.692, 0, 0, []
1649066940.1457, 85, 0, 4130.897, 4130.128, 4138.718, 4137.179, 4134.872, 4130.256, 4131.154, 4136.154, 4136.795, 4138.077, 4187.949, 4909.744, 4137.051, 4138.974, 0, 0, []
1649066940.1535, 86, 0, 4130.128, 4127.821, 4137.821, 4137.436, 4134.231, 4129.231, 4127.564, 4136.154, 4135.897, 4138.333, 4185.128, 4906.026, 4136.026, 4139.359, 0, 0, []
1649066940.1614, 87, 0, 4135.897, 4129.872, 4134.487, 4135.641, 4135.897, 4131.154, 4131.923, 4136.154, 4135.897, 4139.231, 4186.667, 4904.231, 4136.282, 4139.615, 0, 0, []
1649066940.1691, 88, 0, 4134.359, 4129.487, 4136.538, 4136.41, 4136.923, 4130.256, 4130.128, 4135.513, 4136.795, 4140, 4188.718, 4907.051, 4133.846, 4136.667, 0, 0, []
1649066940.177, 89, 0, 4130.513, 4129.231, 4138.462, 4137.949, 4135.641, 4128.333, 4126.026, 4134.359, 4137.949, 4139.744, 4186.41, 4906.154, 4131.795, 4136.41, 0, 0, []
1649066940.1848, 90, 0, 4133.974, 4135.897, 4135, 4137.564, 4134.744, 4127.564, 4132.436, 4135, 4136.538, 4139.103, 4187.308, 4904.744, 4135.897, 4140.641, 0, 0, []
1649066940.1927, 91, 0, 4133.846, 4133.974, 4136.923, 4136.282, 4135.128, 4126.667, 4136.41, 4136.154, 4134.487, 4138.077, 4187.821, 4907.179, 4134.231, 4139.744, 0, 0, []
1649066940.2005, 92, 0, 4131.667, 4128.846, 4138.333, 4134.359, 4135.256, 4129.103, 4131.282, 4136.282, 4135.769, 4137.179, 4185.641, 4907.308, 4133.205, 4140, 0, 0, []
1649066940.2083, 93, 0, 4133.205, 4130.128, 4136.923, 4134.487, 4134.872, 4130.513, 4132.308, 4136.154, 4135.641, 4137.179, 4186.923, 4905.897, 4135.385, 4138.974, 0, 0, []
1649066940.2161, 94, 0, 4134.615, 4133.205, 4135.256, 4136.026, 4134.744, 4128.718, 4136.026, 4136.282, 4133.974, 4136.923, 4187.821, 4906.41, 4135.128, 4139.103, 0, 0, []
1649066940.2241, 95, 0, 4131.795, 4130.769, 4134.872, 4136.026, 4134.231, 4128.205, 4127.436, 4136.41, 4135.769, 4136.41, 4185.385, 4905.769, 4134.231, 4140.641, 0, 0, []
1649066940.232, 96, 0, 4129.615, 4128.205, 4138.59, 4135.513, 4133.974, 4129.103, 4125.769, 4136.282, 4138.846, 4136.923, 4188.718, 4904.359, 4132.436, 4139.231, 0, 0, []
1649066940.24, 97, 0, 4132.308, 4131.538, 4137.051, 4136.282, 4135.256, 4130.641, 4131.538, 4136.154, 4136.923, 4139.231, 4194.103, 4905.385, 4134.872, 4143.462, 0, 0, []
1649066940.2478, 98, 0, 4131.538, 4130.385, 4135.385, 4136.667, 4135.385, 4129.615, 4127.821, 4136.538, 4134.487, 4140.128, 4190, 4907.051, 4133.59, 4143.077, 0, 0, []
1649066940.2558, 99, 0, 4130.897, 4129.744, 4137.564, 4136.923, 4135.256, 4129.487, 4126.795, 4136.026, 4136.538, 4135.641, 4186.538, 4905.128, 4130.641, 4137.051, 0, 0, []
1649066940.2637, 100, 0, 4132.821, 4131.538, 4137.051, 4136.282, 4136.026, 4129.487, 4131.667, 4134.615, 4137.308, 4139.359, 4186.795, 4903.333, 4136.026, 4138.718, 0, 0, []
1649066940.2717, 101, 0, 4129.615, 4128.59, 4138.718, 4135.256, 4134.231, 4127.692, 4131.282, 4134.359, 4134.359, 4148.462, 4186.667, 4905.256, 4135.128, 4140, 0, 0, []
1649066940.2796, 102, 0, 4130.641, 4130.641, 4137.436, 4136.026, 4133.205, 4128.59, 4128.846, 4135.256, 4134.359, 4144.615, 4189.615, 4904.744, 4132.179, 4139.744, 0, 0, []
1649066940.2873, 103, 0, 4136.026, 4130.897, 4135.641, 4136.795, 4135.513, 4129.231, 4129.359, 4135.513, 4137.436, 4137.051, 4191.923, 4903.846, 4135.256, 4139.103, 0, 0, []
1649066940.2952, 104, 0, 4134.615, 4128.462, 4138.974, 4136.923, 4135.641, 4131.154, 4129.103, 4135.256, 4137.436, 4138.333, 4187.051, 4907.949, 4136.538, 4138.205, 0, 0, []
1649066940.303, 105, 0, 4131.795, 4131.026, 4137.949, 4136.282, 4133.333, 4132.564, 4125.256, 4135.385, 4136.538, 4140, 4184.744, 4907.436, 4134.103, 4140, 0, 0, []
1649066940.311, 106, 0, 4131.41, 4131.282, 4136.154, 4135.769, 4134.231, 4129.744, 4127.051, 4135.513, 4137.308, 4138.846, 4188.59, 4902.821, 4131.026, 4140, 0, 0, []
1649066940.3189, 107, 0, 4134.359, 4132.051, 4135.897, 4136.667, 4134.615, 4129.615, 4130.385, 4135.385, 4137.308, 4139.103, 4188.333, 4902.821, 4134.103, 4141.282, 0, 0, []
1649066940.3268, 108, 0, 4134.231, 4132.308, 4137.179, 4137.949, 4132.564, 4130.641, 4128.077, 4135.385, 4135.769, 4138.077, 4187.692, 4906.282, 4134.872, 4140.513, 0, 0, []
1649066940.3347, 109, 0, 4130.385, 4129.872, 4134.744, 4137.436, 4133.205, 4129.487, 4127.692, 4135.385, 4136.538, 4137.179, 4187.692, 4905.641, 4132.821, 4138.077, 0, 0, []
1649066940.3427, 110, 0, 4132.436, 4133.077, 4130.897, 4135.897, 4133.846, 4129.103, 4129.872, 4135.385, 4137.564, 4138.462, 4184.231, 4900.641, 4136.795, 4140.385, 0, 0, []
1649066940.3506, 111, 0, 4135.513, 4133.846, 4134.359, 4136.282, 4132.564, 4128.974, 4129.231, 4135.385, 4136.026, 4138.333, 4189.231, 4900.897, 4135.385, 4138.974, 0, 0, []
1649066940.3586, 112, 0, 4134.231, 4132.692, 4133.462, 4136.923, 4133.718, 4129.487, 4127.436, 4135.385, 4135.641, 4138.718, 4196.282, 4904.359, 4132.308, 4137.949, 0, 0, []
1649066940.3664, 113, 0, 4133.205, 4132.436, 4130.769, 4135.769, 4136.667, 4129.744, 4132.821, 4135.385, 4136.667, 4137.179, 4191.026, 4903.846, 4131.923, 4139.487, 0, 0, []
1649066940.3744, 114, 0, 4134.231, 4130.769, 4135.128, 4135.769, 4136.282, 4129.231, 4137.692, 4135.385, 4135.769, 4135.641, 4183.205, 4905.769, 4132.436, 4139.744, 0, 0, []
1649066940.3823, 115, 0, 4134.744, 4129.359, 4136.282, 4137.051, 4133.205, 4128.205, 4128.59, 4135.385, 4135.769, 4137.564, 4186.282, 4905.385, 4137.821, 4140.128, 0, 0, []
1649066940.3903, 116, 0, 4131.923, 4128.718, 4135.897, 4136.795, 4132.564, 4127.308, 4124.872, 4135.385, 4137.821, 4138.077, 4190.385, 4899.359, 4137.564, 4137.949, 0, 0, []
1649066940.3982, 117, 0, 4132.692, 4131.667, 4135.897, 4135.769, 4133.718, 4131.154, 4131.667, 4135.256, 4137.821, 4136.282, 4187.179, 4900, 4135.513, 4139.103, 0, 0, []
1649066940.4061, 118, 0, 4132.308, 4131.667, 4133.718, 4136.282, 4132.949, 4130, 4133.077, 4135.513, 4136.538, 4138.59, 4187.692, 4907.564, 4136.795, 4139.744, 0, 0, []
1649066940.414, 119, 0, 4131.154, 4129.744, 4135.385, 4136.41, 4132.564, 4127.436, 4130, 4136.026, 4136.538, 4141.154, 4187.436, 4907.821, 4132.821, 4137.692, 0, 0, []
1649066940.422, 120, 0, 4134.744, 4133.974, 4139.103, 4135.128, 4135.256, 4132.051, 4127.692, 4136.282, 4136.667, 4140.256, 4183.974, 4902.692, 4131.923, 4140.513, 0, 0, []
1649066940.4299, 121, 0, 4132.949, 4133.846, 4139.359, 4137.051, 4137.051, 4130, 4125.641, 4136.282, 4135.897, 4139.615, 4194.103, 4904.231, 4132.179, 4140.385, 0, 0, []
1649066940.4378, 122, 0, 4130.641, 4130.641, 4132.692, 4139.359, 4135.769, 4128.077, 4126.282, 4136.154, 4135.513, 4140.385, 4201.154, 4903.718, 4133.205, 4139.359, 0, 0, []
1649066940.4457, 123, 0, 4131.026, 4127.692, 4128.59, 4137.179, 4134.872, 4131.667, 4128.077, 4135.897, 4136.667, 4138.974, 4189.744, 4899.744, 4136.026, 4140.641, 0, 0, []
1649066940.4534, 124, 0, 4129.103, 4127.436, 4135.641, 4135.513, 4135.641, 4129.615, 4128.462, 4135.769, 4136.667, 4136.154, 4187.308, 4902.821, 4135.897, 4138.846, 0, 0, []
1649066940.4613, 125, 0, 4130.513, 4133.59, 4137.564, 4136.538, 4135.128, 4128.205, 4128.205, 4136.154, 4136.282, 4137.179, 4196.538, 4903.846, 4139.103, 4141.538, 0, 0, []
1649066940.4691, 126, 0, 4133.077, 4132.051, 4134.872, 4136.41, 4133.974, 4131.154, 4130.641, 4136.282, 4136.154, 4139.872, 4191.154, 4900.769, 4137.051, 4141.026, 0, 0, []
1649066940.477, 127, 0, 4133.718, 4129.231, 4132.051, 4135.385, 4135.128, 4132.821, 4130.897, 4136.154, 4136.026, 4137.308, 4183.718, 4901.667, 4134.103, 4136.538, 57, 0, []
1649066940.4848, 0, 0, 4132.436, 4136.538, 4129.359, 4135.513, 4136.282, 4131.154, 4133.718, 4136.154, 4136.667, 4138.462, 4188.718, 4904.359, 4137.692, 4139.103, 0, 0, []
1649066940.4926, 1, 0, 4130.769, 4135.641, 4134.359, 4135.641, 4135.641, 4129.103, 4136.795, 4136.154, 4137.564, 4145.897, 4187.821, 4903.462, 4134.103, 4139.872, 0, 0, []
1649066940.5004, 2, 0, 4133.718, 4131.282, 4135.513, 4134.872, 4135.513, 4129.487, 4131.667, 4136.154, 4136.282, 4145.897, 4185.769, 4902.564, 4131.026, 4138.462, 0, 0, []
1649066940.5083, 3, 0, 4132.949, 4135.128, 4133.974, 4134.872, 4135.256, 4130.513, 4132.564, 4136.154, 4134.359, 4136.667, 4190.128, 4901.667, 4132.564, 4137.949, 0, 0, []
1649066940.5161, 4, 0, 4129.359, 4139.231, 4135.897, 4136.026, 4134.615, 4131.41, 4135.897, 4136.154, 4134.231, 4135.385, 4189.615, 4899.103, 4132.436, 4140.641, 0, 0, []
1649066940.524, 5, 0, 4131.538, 4135.513, 4135.641, 4136.795, 4135.641, 4130.256, 4133.077, 4136.154, 4135.897, 4138.333, 4188.846, 4898.205, 4133.077, 4142.692, 0, 0, []
1649066940.5317, 6, 0, 4131.538, 4129.103, 4134.872, 4136.795, 4135.641, 4129.231, 4134.487, 4136.154, 4136.795, 4136.282, 4189.615, 4902.308, 4135.128, 4137.692, 0, 0, []
1649066940.5396, 7, 0, 4130.128, 4131.282, 4133.333, 4136.41, 4133.59, 4131.282, 4135, 4136.154, 4136.923, 4136.282, 4189.359, 4903.974, 4137.308, 4137.821, 0, 0, []
1649066940.5474, 8, 0, 4131.923, 4132.821, 4134.487, 4136.282, 4134.231, 4129.359, 4132.949, 4136.154, 4137.179, 4137.692, 4189.359, 4901.154, 4135.385, 4139.231, 0, 0, []
1649066940.5554, 9, 0, 4132.308, 4132.179, 4135.513, 4136.154, 4136.154, 4130.641, 4133.974, 4136.154, 4136.667, 4137.308, 4189.359, 4901.154, 4134.744, 4138.974, 0, 0, []
1649066940.5633, 10, 0, 4130.769, 4131.667, 4131.538, 4135.385, 4135.128, 4134.487, 4132.051, 4136.154, 4135.897, 4137.949, 4189.359, 4901.41, 4138.462, 4141.154, 0, 0, []
1649066940.5712, 11, 0, 4131.795, 4127.308, 4132.564, 4135.897, 4134.872, 4130.641, 4127.308, 4136.154, 4136.282, 4136.538, 4189.359, 4901.538, 4136.538, 4140.128, 0, 0, []
1649066940.5791, 12, 0, 4135.128, 4128.205, 4135.897, 4136.538, 4136.923, 4129.359, 4131.538, 4136.154, 4137.179, 4136.538, 4189.359, 4900.513, 4134.872, 4140.641, 0, 0, []
1649066940.5871, 13, 0, 4132.051, 4127.949, 4135, 4135.769, 4136.282, 4131.154, 4134.103, 4136.154, 4136.795, 4141.154, 4189.359, 4899.872, 4134.103, 4140.641, 0, 0, []
1649066940.595, 14, 0, 4127.436, 4128.974, 4134.103, 4135.769, 4135.256, 4132.179, 4128.974, 4136.154, 4136.026, 4142.436, 4189.359, 4902.436, 4133.205, 4140, 0, 0, []
1649066940.603, 15, 0, 4131.41, 4136.41, 4133.462, 4136.026, 4135, 4131.923, 4131.41, 4136.154, 4134.872, 4138.205, 4189.359, 4901.667, 4136.026, 4141.41, 0, 0, []
1649066940.6108, 16, 0, 4134.359, 4134.103, 4133.846, 4135.769, 4132.051, 4130.128, 4136.41, 4136.154, 4134.744, 4137.692, 4189.615, 4900.897, 4132.692, 4137.821, 0, 0, []
1649066940.6186, 17, 0, 4132.436, 4131.282, 4134.103, 4136.026, 4131.41, 4130.641, 4132.692, 4136.154, 4138.205, 4140, 4189.487, 4902.821, 4132.564, 4138.077, 0, 0, []
1649066940.6265, 18, 0, 4131.282, 4132.821, 4135, 4136.282, 4132.564, 4130, 4132.821, 4136.154, 4141.026, 4140.128, 4188.974, 4904.487, 4138.205, 4141.538, 0, 0, []
1649066940.6343, 19, 0, 4132.949, 4132.179, 4134.615, 4136.026, 4132.821, 4129.744, 4137.179, 4136.154, 4138.974, 4138.974, 4189.872, 4903.462, 4136.282, 4138.462, 0, 0, []
1649066940.6423, 20, 0, 4134.231, 4132.564, 4129.744, 4136.282, 4134.103, 4130.769, 4134.231, 4136.154, 4136.667, 4138.59, 4188.333, 4901.41, 4134.872, 4137.821, 0, 0, []
1649066940.6501, 21, 0, 4131.538, 4130.256, 4135.256, 4136.026, 4135.897, 4130.256, 4133.205, 4136.282, 4137.949, 4139.231, 4185.897, 4902.564, 4135.128, 4140.513, 0, 0, []
1649066940.6581, 22, 0, 4133.333, 4129.359, 4139.872, 4136.538, 4135.769, 4131.154, 4135.385, 4136.026, 4138.205, 4139.231, 4183.718, 4902.179, 4135.385, 4142.692, 0, 0, []
1649066940.666, 23, 0, 4133.846, 4131.282, 4133.974, 4136.667, 4135.513, 4130.641, 4132.564, 4136.026, 4136.538, 4137.051, 4182.308, 4899.615, 4134.872, 4142.436, 0, 0, []
1649066940.674, 24, 0, 4130.385, 4133.077, 4133.59, 4134.487, 4136.154, 4129.744, 4132.308, 4136.154, 4136.026, 4136.538, 4189.359, 4899.103, 4133.718, 4138.718, 0, 0, []
1649066940.6819, 25, 0, 4132.949, 4136.026, 4135.513, 4133.974, 4134.231, 4131.282, 4132.051, 4135.513, 4137.179, 4138.205, 4195.641, 4900.513, 4137.051, 4140.256, 0, 0, []
1649066940.6898, 26, 0, 4134.615, 4131.667, 4135.128, 4136.667, 4133.974, 4129.744, 4127.821, 4134.487, 4136.538, 4137.821, 4187.949, 4902.051, 4134.487, 4141.41, 0, 0, []
1649066940.6977, 27, 0, 4133.59, 4128.333, 4133.59, 4137.308, 4134.744, 4130.256, 4127.949, 4134.359, 4135.385, 4136.923, 4183.718, 4904.744, 4131.667, 4140.897, 0, 0, []
1649066940.7057, 28, 0, 4133.077, 4133.462, 4134.103, 4135.256, 4134.231, 4131.667, 4133.974, 4134.872, 4136.538, 4139.487, 4195.769, 4906.795, 4136.41, 4140, 0, 0, []
1649066940.7136, 29, 0, 4131.41, 4136.667, 4136.538, 4136.026, 4134.359, 4129.487, 4135.897, 4134.872, 4136.795, 4139.103, 4196.667, 4902.821, 4135.641, 4138.974, 0, 0, []
